name,position,age,gamesPlayed,averagePoints,totalPoints,last3Avg,last5Avg,adp,rosteredPercentage,projectedScoresAvg,byeRounds,K,H,M,T,FF,FA,G,B,HO,aboveAvgGames20,belowAvgGames20,consistencyRating,nextFiveVenuesAvg,favouriteVenue,nextFiveOpponentsAvg,favouriteOpponent,favouriteOpponentRound,startPercentage,highScore,lowScore,lastRound,roundRank,seasonRank,
Asher Eastham,FWD,19,0,0,0,0,0,731,0.1,49.26,3&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Deven Robertson,FWD,24,4,15.5,62,18.7,15.5,222,18.28,49.22,0&15,2.25,1.25,1,0.75,0.25,0,0,0,0,0,0,37,38.09,ES,54.1,GEE,5,0,23,6,0,0,0
Hussien El Achkar,FWD,18,0,0,0,0,0,678,0.52,49.22,0&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Lachlan Carmichael,DEF/MID,18,0,0,0,0,0,495,0.93,49.22,3&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Cody Angove,FWD,19,4,42,168,43.7,42,732,0.1,49.13,4&13,5,6,1.75,2,0.75,0.25,0.25,0.25,0,0,0,87,44.5,MRVL,46,CAR,15,0,47,37,0,0,0
Charlie Nicholls,FWD,19,0,0,0,0,0,511,0.1,49.09,0&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Jacob Farrow,DEF/MID,18,0,0,0,0,0,300,6.13,49.04,0&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Max Kondogiannis,DEF,18,0,0,0,0,0,733,0.16,49.04,0&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Zak Evans,MID,25,0,0,0,0,0,689,0.16,49,3&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Anthony Caminiti,DEF,22,23,53.8,1237,33.3,35,576,0.83,48.96,4&16,7.91,4.73,5.95,1.59,0.86,1.09,0.18,0.05,0.09,3,3,69,44.72,TP,47.61,WB,15,0,83,20,0,0,0
Kayle Gerreyn,RUC,19,0,0,0,0,0,521,0.73,48.96,0&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Archie Ludowyke,FWD,18,0,0,0,0,0,507,0.1,48.91,0&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Ryda Luke,FWD,18,0,0,0,0,0,734,0.1,48.91,0&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Kobe McDonald,DEF,18,0,0,0,0,0,735,0.16,48.91,4&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Corey Durdin,FWD,23,16,40.5,648,34,38.6,736,0.36,48.83,0&12,5.4,3.13,2.6,1.93,0.47,0.47,0.93,0.53,0,3,3,42,40.05,ES,43.77,WCE,3&13,0,84,8,0,0,0
Josh Lai,MID,20,0,0,0,0,0,613,0.26,48.78,0&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Tyler Brockman,FWD,23,20,49.3,986,40,40.4,737,0.16,48.74,0&15,5.89,6.11,2.58,2.89,0.95,1.11,0.74,0.63,0,1,2,71,43.83,HO,43.33,NM,2&14,0,77,27,0,0,0
Darcy Moore,DEF,30,20,44.2,884,48.7,41.2,490,0.83,48.61,2&14,5.58,5.58,4.53,1.79,0.68,0.95,0,0.05,0,1,2,68,53.86,ES,53.18,NM,18,0,68,16,0,0,0
Brennan Cox,DEF,27,23,44.4,1021,37.7,40.8,573,0.42,48.61,0&14,6.95,4.18,5.05,1.18,0.73,1.23,0.05,0,0,2,2,64,48.91,UTAS,54.36,STK,11,0,70,15,0,0,0
Noah Long,FWD,21,10,34.2,342,37.7,43.6,677,0.16,48.61,0&15,4.44,4,2,2.22,0.22,0.33,0.33,0.56,0,1,1,64,41.87,OS,37.3,STK,7,0,58,13,0,0,0
Sid Draper,MID/FWD,19,10,29.3,293,22,17,497,2.86,48.52,0&12,3.89,4.11,0.89,2.67,0.22,1,0.33,0.11,0,1,1,47,33.2,PFS,19.5,GC,18,0,54,6,0,0,0
Avery Thomas,DEF,18,0,0,0,0,0,738,0.21,48.52,3&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Dylan Patterson,DEF,18,0,0,0,0,0,308,1.04,48.52,3&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Tylah Williams,MID/FWD,19,0,0,0,0,0,739,0.42,48.52,0&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Mykelti Lefau,FWD,27,1,11,11,11,11,531,0.52,48.48,0&13,2,0,1,1,0,1,0,0,1,0,0,45,51.32,OS,41.5,WCE,8&21,0,11,11,0,0,0
Jack Buller,FWD,24,9,47.2,425,55.7,53.2,539,0.67,48.39,2&14,4.88,5.38,4.38,2,0.88,1.38,1.38,0.63,1,1,1,57,32.5,OS,31.5,WCE,11&22,0,75,24,0,0,0
Balyn O'Brien,DEF,19,0,0,0,0,0,747,0.05,48.35,0&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Calsher Dear,FWD,20,8,42.9,343,45.3,43.8,296,0.99,48.3,3&14,5.14,3.57,3,2.14,0.57,0.43,1.29,1.14,0.71,2,2,48,45.8,MCG,54.25,CAR,18,0,74,9,0,0,0
William Hayes,FWD,19,2,45,90,45,45,790,0.1,48.3,2&14,6.5,1.5,3,3,1.5,1,0.5,0,0,0,0,0,42.67,MRVL,0,NM,18,0,52,38,0,0,0
Zane Peucker,MID/FWD,18,0,0,0,0,0,740,0.47,48.17,0&13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Josh Lindsay,DEF,18,0,0,0,0,0,297,6.54,48.17,0&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
James O'Donnell,DEF,23,22,45.8,1007,45.3,43,776,0.1,48.13,3&16,7.33,3.57,4.29,1.43,0.9,0.71,0.19,0.1,0.24,2,1,63,29.58,UTAS,44.02,GC,19,0,92,21,0,0,0
Harry Edwards,DEF,25,16,41.2,659,56.7,52.8,578,0.31,48,0&15,6,3.38,4.25,1.25,0.75,0.69,0,0,0,4,3,44,42.28,SCG,48.6,PA,3&13,0,83,1,0,0,0
Harry Sharp,FWD,23,18,30.6,551,14,19.6,426,0.21,47.7,0&16,4.18,2.65,2.12,1.41,0.41,0.41,0.47,0.59,0,3,3,44,32.63,G,39.78,GC,4&21,0,58,2,0,0,0
Sandy Brock,DEF,23,14,44.1,617,48.3,46.2,787,0.1,47.65,0&15,7.31,4.54,4.54,0.85,0.38,0.31,0,0,0,0,0,79,42.76,ES,45.33,GWS,10&23,0,57,28,0,0,0
Toby Pink,DEF,27,17,47.1,801,40.3,49.8,693,0.26,47.57,0&12,7.75,3.5,5.44,1.38,0.81,0.94,0,0,0,3,1,67,40.73,AO,39.2,GEE,8&23,0,70,25,0,0,0
Judson Clarke,FWD,22,0,0,0,0,0,786,0.05,47.52,0&13,0,0,0,0,0,0,0,0,0,0,0,48,34.94,ES,36.6,WB,20,0,0,0,0,0,0
Tom Cochrane,FWD,20,3,32,96,32,32,794,0.05,47.52,0&12,4,2.67,1.67,1.33,0,0,0.67,0.33,0,0,0,46,37.75,AO,13,HAW,6,0,46,13,0,0,0
Lachlan McNeil,FWD,24,20,42.4,848,20,33,646,0.1,47.35,3&16,5.37,4.84,1.63,1.89,1.05,0.26,0.89,0.74,0,2,4,52,45.33,NOR,47.85,ADE,2&14,0,79,9,0,0,0
Bo Allan,DEF,20,6,26.7,160,39,24.6,745,0.26,47.3,0&15,2.67,5,2,1,0.17,0.5,0,0,0,1,2,22,29.5,MRVL,3,CAR,16,0,52,0,0,0,0
Elliott Himmelberg,FWD,27,0,0,0,0,0,538,0.31,47.23,3&12,0,0,0,0,0,0,0,0,0,0,0,62,47,NS,45.38,NM,11,0,0,0,0,0,0
Joe Berry,FWD,19,12,39.6,475,52.3,49.4,313,2.75,47.22,0&12,5.82,4,2.64,2.09,0.82,0.45,0.27,0.36,0,2,2,52,40.88,GMHBA,42.75,FRE,19,0,69,8,0,0,0
Jesse Dattoli,FWD,19,3,33,99,33,33,755,0.05,47.04,3&15,2.67,6.33,2,1.67,0,0.33,0,0.67,0,0,0,50,37.5,SCG,24,ESS,23,0,52,23,0,0,0
Campbell Gray,DEF,23,3,44.7,134,44.7,44.7,681,0.26,46.96,0&13,6.67,3,5.33,0.67,0,0,0,0,0,0,0,71,42,ES,50,ESS,11,0,54,30,0,0,0
Angus Hastie,DEF,20,9,37.2,335,35.7,43,757,0.05,46.83,4&16,5.56,3.44,2.78,1.67,0.11,0.56,0,0.22,0,1,0,48,32.29,MRVL,33.83,HAW,12,0,69,18,0,0,0
Tom Barrass,DEF,30,22,41.1,905,33.3,37.6,618,1.09,46.74,3&14,6.1,4.24,4.14,1.19,0.71,0.52,0,0,0,1,0,72,51.29,MRVL,53.62,STK,12,0,62,24,0,0,0
Zane Duursma,DEF/FWD,20,10,31,310,40.3,29.2,547,1.87,46.7,0&12,4.1,2.7,2.9,0.4,0.2,0,0.4,0.4,0,0,1,50,38.64,NOR,25,FRE,13,0,49,6,0,0,0
Rhett Bazzo,DEF,22,7,46.9,328,50,48.6,683,0.16,46.65,0&15,6.67,6,5.83,2,0.17,1.17,0,0,0.5,0,0,55,39.05,MRVL,33.67,WB,18,0,61,28,0,0,0
Max Gruzewski,FWD,21,7,37.9,265,58,41.4,533,0.36,46.65,4&13,4.5,2.83,3.17,1.17,0,0.33,1.67,0.83,1,2,2,19,41,PFS,45,STK,2&14,0,68,1,0,0,0
Archer Day-Wicks,FWD,19,5,33,165,30,33,690,0.1,46.61,0&15,3,5.6,1.6,1.8,0,0.2,0.2,0.2,0,0,0,67,33.17,G,48,WB,4,0,48,24,0,0,0
Finnbar Maley,FWD,22,7,35.7,250,37.3,37.4,510,0.26,46.61,0&12,3.14,3.43,2.71,1.86,0.57,0.71,0.57,0.43,1.57,1,1,51,24.5,MRVL,46,WB,2&14,0,65,11,0,0,0
Liam O'Connell,DEF,22,7,34.9,244,44.3,35.4,754,0.05,46.57,4&16,3.71,2.43,2.29,3.29,0.57,0.57,0,0,0,1,1,50,30.81,OS,0,WCE,7,0,62,4,0,0,0
Lewis Young,DEF,27,13,47,611,35.7,37.6,519,0.26,46.48,2&14,6.33,4.42,4.08,1.83,0.67,1.08,0.5,0.17,2.92,2,2,62,48.12,OS,61.18,NM,4,0,78,17,0,0,0
Alex Pearce,DEF,30,15,45.9,689,38.7,42.8,627,0.47,46.26,0&14,6.71,5,5.07,1.29,1.29,1.43,0.29,0,0,2,2,59,45.42,BP,46.83,STK,11,0,77,10,0,0,0
Ashton Moir,FWD,20,9,41.9,377,40.7,41.2,684,0.42,46.09,2&14,5.88,3.5,3.25,1.25,0.25,0.25,1.25,0.75,0,1,1,57,38.58,OS,67,MEL,3,0,67,5,0,0,0
Blake Thredgold,DEF,18,0,0,0,0,0,746,0.21,46.04,0&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Jack Whitlock,FWD,19,4,42.8,171,46.7,42.8,540,0.47,46.04,0&12,4.67,4,3.33,4.33,0.67,1,1.33,0.67,1.33,0,0,73,45.63,MRVL,0,CAR,11,0,55,31,0,0,0
Ben McKay,DEF,28,10,39,390,49.7,39,769,0.31,45.91,0&15,5.1,3.7,4.4,1.4,0.8,1.1,0,0,0,1,0,56,50.3,OS,44.44,STK,17,0,68,22,0,0,0
Jayden Nguyen,DEF,19,4,34.8,139,38,34.8,688,0.36,45.91,0&15,4.33,5.67,2.67,4,1,1,0,0,0,0,0,75,33.67,GMHBA,0,GEE,22,0,44,25,0,0,0
Oisin Mullin,DEF/MID,26,22,46.6,1026,43.7,46,594,1.61,45.91,2&16,6,4.76,3.38,3.24,0.86,0.95,0,0.24,0,2,1,69,42.14,ES,40,MEL,20,0,81,19,0,0,0
Will McLachlan,FWD,20,6,23.3,140,24,18,791,0.05,45.87,2&15,3,1.5,1.67,0.67,0.33,0,0.5,0.33,0,1,0,32,29.67,GMHBA,15,WCE,19,0,50,9,0,0,0
Jasper Alger,FWD,19,4,22.5,90,26.7,22.5,792,0.05,45.74,0&13,2.75,2.25,1.25,0.75,0.5,0.25,0.5,0.25,0,1,0,-11,36,MCG,0,ADE,9&22,0,60,8,0,0,0
Matthew Jefferson,FWD,21,7,28.7,201,40.7,33.6,543,0.16,45.7,0&16,3.14,2.29,1.86,1.29,0.71,0.29,0.57,0.57,0.14,1,1,41,33.94,MCG,34.5,CAR,3,0,53,0,0,0,0
Luker Kentfield,FWD,20,0,0,0,0,0,750,0.16,45.57,0&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Josaia Delana,FWD,19,3,28,84,28,28,553,0.1,45.52,4&13,3,2,1,3,0.33,0.33,0,0.67,0,0,0,84,0,G,0,BL,11,0,33,25,0,0,0
Zac Walker,DEF,19,0,0,0,0,0,753,0.05,45.52,3&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
William Edwards,DEF,22,0,0,0,0,0,785,0.05,45.48,3&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Ty Gallop,FWD,20,2,33,66,33,33,542,1.04,45.39,2&15,3,8,3,8,1,1,0,0,2,0,0,0,48.5,G,73,COL,4&24,0,38,28,0,0,0
Jonty Faull,FWD,20,16,35.3,564,29.7,36.4,751,0.26,45.35,0&13,4.88,2.38,2.75,1.19,0.63,0.75,0.56,1.13,0,1,1,59,36.06,OS,28.17,WCE,8&21,0,56,0,0,0,0
Oscar McDonald,DEF,29,7,49.4,346,44.7,45.6,748,0.16,45.3,0&14,7,2.43,4.57,2.43,0.43,1.57,0.57,0,1,0,1,69,47.75,CGOM,50.99,SYD,18,0,63,26,0,0,0
Luke Lloyd,FWD,20,0,0,0,0,0,773,0.05,45.3,2&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Jacob Newton,FWD,19,2,24,48,24,24,676,0.62,45.26,0&15,6,0,2,4,1,0,1,1,0,0,0,0,41,OS,41,SYD,4,0,41,7,0,0,0
Matt Duffy,DEF,22,0,0,0,0,0,784,0.1,45.22,2&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Steely Green,FWD,22,18,36.3,654,32.7,27.8,793,0.05,45.17,0&13,4.67,3.11,1.83,1.89,0.56,0.56,0.61,0.5,0,3,1,62,37.35,AO,42.8,GWS,5,0,61,9,0,0,0
Jake Rogers,FWD,20,8,28.3,226,17.3,24.8,768,0.16,45.13,3&12,3.88,3.5,1.13,1.13,0.38,0.63,0.5,0.25,0,2,1,42,30.88,BP,36.13,WCE,1,0,64,1,0,0,0
Jed Walter,FWD,20,16,37.9,606,35.7,35.4,696,0.62,45.09,3&12,3.94,3.19,2.44,1.5,1.19,0.88,1.13,0.81,0.25,1,0,64,39.3,SCG,38.87,SYD,5,0,68,22,0,0,0
Will Darcy,DEF/FWD,18,0,0,0,0,0,680,0.16,45.04,3&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Wil Dawson,DEF,20,5,42.6,213,37.3,42.6,771,0.16,44.96,0&12,5.4,1.6,4.4,2.8,0.6,0.8,0,0,0.6,0,0,52,29.5,MCG,24.33,WB,22,0,54,29,0,0,0
Noah Mraz,DEF,20,0,0,0,0,0,687,0.16,44.96,3&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Arthur Jones,MID/FWD,22,4,20,80,25,20,617,1.09,44.87,3&16,2,4,1,1.67,0,0.33,0.67,0,0,0,0,48,29.45,CGOM,29,CAR,10&23,0,33,5,0,0,0
Patrick Snell,DEF/FWD,20,0,0,0,0,0,772,0.05,44.87,3&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Zac Banch,FWD,23,4,31.5,126,38.3,31.5,789,0.1,44.78,0&12,5,4,4,1,1.67,0.33,0.33,0.33,0,0,1,53,38.33,MRVL,0,GEE,8&23,0,42,11,0,0,0
Cooper Hynes,FWD,20,8,27.1,217,32.3,33.4,756,0.05,44.78,3&16,2.63,3.63,1.63,1.13,0.25,0.25,0.5,0.13,0,2,0,34,34,MRVL,11,NM,22,0,55,9,0,0,0
Riak Andrew,DEF,20,0,0,0,0,0,698,0.36,44.74,3&15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
James Leake,DEF/FWD,20,3,31.7,95,31.7,31.7,629,1.09,44.74,4&13,4.33,3.67,1.67,1,1,0.33,0.33,0.33,0,0,0,51,42,ES,42,COL,3,0,42,14,0,0,0
James Barrat,DEF/FWD,19,0,0,0,0,0,630,0.26,44.7,4&16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Jacob Moss,DEF,21,0,0,0,0,0,645,0.1,44.7,0&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Wade Derksen,DEF,24,0,0,0,0,0,445,1.87,44.61,2&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Ethan Read,FWD,20,18,43,774,43.7,49.6,453,1.3,44.61,3&12,5.59,2.41,2.76,1.59,1,1.24,1.06,1.12,4.53,2,2,51,44.57,BP,48.88,WCE,1,0,89,6,0,0,0
Tew Jiath,DEF,20,0,0,0,0,0,611,0.73,44.57,2&14,0,0,0,0,0,0,0,0,0,0,0,0,27,MRVL,0,NM,18,0,0,0,0,0,0
Isaac Keeler,FWD,21,11,36.7,404,32,32.8,541,0.26,44.43,4&16,4.8,3.3,2.6,1.3,0.2,0.7,1,0.2,2.1,2,2,46,31.14,TP,34.6,MEL,1,0,66,7,0,0,0
Henry Smith,FWD,23,2,42,84,42,42,535,0.47,44.35,2&15,2.5,1,2.5,2.5,1,1.5,2,0,6.5,1,1,56,36.11,MCG,47.17,COL,4&24,0,66,18,0,0,0
Jai Serong,DEF,23,0,0,0,0,0,427,3.06,44.35,3&15,0,0,0,0,0,0,0,0,0,0,0,58,33.5,UTAS,37,FRE,18,0,0,0,0,0,0
Xavier Walsh,FWD,20,0,0,0,0,0,777,0.16,44.35,0&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Cooper Bell,DEF/FWD,19,0,0,0,0,0,742,0.36,44.22,3&12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Lewis Melican,DEF,29,17,46,782,31.3,35,837,0.05,44.13,3&15,7.31,3,4.69,2.13,0.44,0.69,0,0,0,2,2,68,44.82,UTAS,44.03,HAW,2,0,69,19,0,0,0
Harry Armstrong,FWD,19,8,32.4,259,28.7,35.8,788,0.26,44.13,0&13,4.14,3.43,3.29,0.57,0.43,0.29,0.86,0.86,0,2,2,27,40.25,AO,33.33,BL,14,0,69,4,0,0,0
Billy Frampton,DEF,29,14,42.4,594,54.7,51.2,741,0.21,44.09,2&14,6.69,4.62,4.69,1,0.62,0.85,0,0,0.23,4,2,51,44.52,AO,47.2,RIC,16,0,67,16,0,0,0
Darragh Joyce,DEF,28,0,0,0,0,0,744,0.16,44.09,2&15,0,0,0,0,0,0,0,0,0,0,0,67,40.18,G,36.33,HAW,22,0,0,0,0,0,0
Leonardo Lombard,FWD,19,4,23,92,21.3,23,499,4.31,44.09,3&12,2.75,2,1,1.75,0.25,0.5,0.25,0.5,0,0,0,48,19,AO,17,ADE,18,0,37,10,0,0,0
Hugh Bond,DEF,21,4,30,120,25.7,30,761,0.16,43.91,0&12,4,7.67,1.67,4,0.67,3,0,0,0,0,1,63,36.57,AO,32.83,HAW,11,0,43,5,0,0,0
Alixzander Tauru,DEF,19,10,42.1,421,37.7,35,596,1.25,43.78,4&16,6.22,3.78,4.78,1.89,0.89,1,0.11,0.11,0,2,2,60,50.67,MCG,32.67,RIC,10&23,0,70,21,0,0,0
Caleb Graham,DEF,25,0,0,0,0,0,760,0.21,43.57,3&12,0,0,0,0,0,0,0,0,0,0,0,48,42.37,UTAS,31.6,WB,19,0,0,0,0,0,0
Ollie Murphy,DEF,20,0,0,0,0,0,778,0.1,43.57,0&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Harry Dean,DEF,18,0,0,0,0,0,299,2.02,43.57,2&14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,-,0,0,0,0,0,0
Rhys Unwin,FWD,19,2,36.5,73,36.5,36.5,759,0.16,43.43,0&15,11,4,7,2,2,2,1,1,0,0,0,0,38.33,MRVL,0,STK,17,0,42,31,0,0,0
Matt Whitlock,DEF/FWD,19,2,23.5,47,23.5,23.5,597,0.42,43.35,0&12,3.5,2.5,1.5,0.5,0,0.5,0.5,0,0,0,0,0,36,MRVL,0,SYD,9&24,0,36,11,0,0,0
Harvey Johnston,DEF,20,0,0,0,0,0,752,0.21,43.22,0&15,0,0,0,0,0,0,0,0,0,0,0,60,29.33,GMHBA,33,GC,1,0,0,0,0,0,0
Mason Cox,RUC/FWD,34,8,42.8,342,45.3,41,421,5.4,43.17,0&14,3.88,3,2.5,1.5,1.38,0.88,0.25,0.5,10.88,1,1,71,48.67,SCG,57.66,MEL,2&22,0,63,18,0,0,0
Leek Aleer,DEF,24,12,36.3,436,31,32.2,612,0.73,43.04,4&13,4.91,5.36,4.09,1.36,1.36,1.64,0,0,0,1,1,58,42.9,GMHBA,47.75,GEE,18,0,68,15,0,0,0
Reef McInnes,DEF,23,3,34.3,103,34.3,34.3,501,0.67,42.87,2&14,5.67,2.33,3,1,0.67,0.33,0,0,0,0,1,34,32.13,ES,39.67,STK,-,0,54,0,0,0,0
Lance Collard,FWD,20,12,27.3,327,20,17.4,783,0.05,42.52,4&16,3.55,2.36,1.18,1.82,0.27,0.55,0.73,0.55,0,2,2,19,25.33,AO,27.88,RIC,10&23,0,63,0,0,0,0
Liam Fawcett,FWD,20,1,22,22,22,22,692,0.16,42.39,0&13,3,2,2,0,0,1,1,0,0,0,0,0,0,AO,22,PA,4,0,22,22,0,0,0
Jordon Butts,DEF,26,10,26.3,263,28.3,26.2,675,0.21,42.13,0&12,4.3,2.1,3.1,0.2,0.9,0.6,0,0,0,1,0,47,36.64,MCG,32.76,STK,6,0,55,8,0,0,0
Nick Murray,DEF,25,10,37.7,377,32.7,28,775,0.21,42.04,0&12,6.44,3.56,4.22,1.11,0.67,0.78,0,0,0,1,1,53,39.45,G,37.4,STK,6,0,61,8,0,0,0
James Borlase,DEF,23,2,27,54,27,27,782,0.16,42.04,0&12,5,3,1.5,1.5,0,1.5,0,0,0,0,0,45,56.56,MCG,54,RIC,9&22,0,35,19,0,0,0
Ollie Lord,FWD,24,15,29.4,441,27.3,27.8,615,0.57,41.96,0&12,3.21,3.36,2.43,1.14,0.43,1.36,0.86,0.57,1.21,2,0,58,38.2,G,41.38,BL,20,0,57,14,0,0,0
Malakai Champion,FWD,19,2,20.5,41,20.5,20.5,743,0.47,41.91,0&15,4.5,2,1,0,0,0,0,0,0,0,0,0,20.67,OS,20,GWS,10&23,0,21,20,0,0,0
Josh Dolan,FWD,19,11,27.5,302,32.3,24,774,0.16,41.74,3&16,3.18,4.64,1.36,1.18,0.09,0.36,0.09,0.27,0,1,0,55,29.29,NOR,22.25,STK,15,0,48,8,0,0,0
Hudson O'Keeffe,FWD,21,5,38.4,192,38.7,38.4,305,0.31,41.7,2&14,5,3.75,2.75,1.5,1,1.75,0.75,1,10,0,0,55,43.83,MCG,0,PA,11,0,56,20,0,0,0
Aidan Johnson,FWD,25,5,30.8,154,27,30.8,781,0.16,41.7,0&16,3,2.4,1,3,0,2,0.6,0.6,3.8,0,0,64,28.67,G,31.5,GWS,12,0,43,13,0,0,0
Thomas Sims,FWD,19,11,37.5,412,41.7,36.8,544,0.26,41.57,0&13,3.82,3,2.18,2,1.18,0.55,0.36,0.36,3.36,2,1,55,36.63,ES,47,GWS,5,0,69,15,0,0,0
Josh Gibcus,DEF,22,1,25,25,25,25,500,0.99,41.52,0&13,0,0,0,0,0,0,0,0,0,0,0,51,44.88,OS,31.58,MEL,7&18,0,25,25,0,0,0
Harrison Ramm,DEF,19,1,35,35,35,35,749,0.21,41,0&12,0,0,0,0,0,0,0,0,0,0,0,0,35,AO,0,GC,10,0,35,35,0,0,0
Ryan Gardner,DEF,28,1,26,26,26,26,780,0.16,40.96,3&16,4,1,1,2,1,0,0,0,0,0,0,59,35.87,CGOM,35.28,GEE,6,0,26,26,0,0,0
Charlie West,FWD,20,1,19,19,19,19,648,0.21,40.48,2&14,1,3,0,1,0,0,1,0,0,0,0,0,19,MRVL,0,WCE,11&22,0,19,19,0,0,0
Joel Hamling,DEF,32,14,33.1,464,28,34.8,779,0.21,40.35,3&15,4.07,3.5,2.57,1.36,0.93,0.57,0.21,0.21,0.07,0,0,65,41.1,TIO,41.79,ADE,19,0,52,15,0,0,0
Archer Reid,FWD,20,14,35.7,500,33,33.6,522,0.62,40.35,0&15,3.43,2.21,2.07,1.57,1.07,0.21,0.36,0.71,5.21,1,1,61,34.47,ES,33.67,GWS,10&23,0,64,7,0,0,0
Joshua Draper,DEF,22,11,31.5,346,17.7,30.8,770,0.36,40.13,0&14,4.36,3.45,2.45,1.73,0.45,1.27,0,0,0.55,1,2,48,31.53,SCG,44.27,HAW,9,0,58,5,0,0,0
Jed Adams,DEF,21,1,27,27,27,27,647,0.26,39.83,0&16,2,3,2,3,0,1,0,0,0,0,0,0,27,MCG,0,WB,11&24,0,27,27,0,0,0
Oscar Adams,DEF,22,8,26.4,211,24.3,28.8,758,0.26,39.04,3&12,4.57,3.14,2.71,1.14,0.43,1,0,0,0,1,0,42,23.25,AO,55,RIC,2,0,55,8,0,0,0
Lachlan Blakiston,DEF,27,10,37.3,373,31.7,32.8,320,11.99,38.57,0&15,5.44,5.56,2.67,1.33,1.22,1.11,0.11,0,2.11,2,1,52,40.11,SCG,24,GWS,9&19,0,70,13,0,0,0
James Blanck,DEF,25,0,0,0,0,0,322,0.42,35.48,3&14,0,0,0,0,0,0,0,0,0,0,0,55,26.76,AO,29.71,RIC,19,0,0,0,0,0,0
Hugh Davies,DEF,21,0,0,0,0,0,321,0.73,35.04,0&14,0,0,0,0,0,0,0,0,0,0,0,0,0,SCG,0,SYD,18,0,0,0,0,0,0
